type	time	latitude	longitude	altitude (m)	temperature	name	desc
T	2016-02-11 11:25:16	47.718018349	-122.247483926	141.0	15.0		
T	2016-02-11 11:25:17	47.718013739	-122.247481328	141.0	15.0		
T	2016-02-11 11:25:18	47.718010219	-122.247483088	141.0	15.0		
T	2016-02-11 11:25:19	47.718006950	-122.247486105	141.0	15.0		
T	2016-02-11 11:25:20	47.718005190	-122.247489458	141.0	15.0		
T	2016-02-11 11:25:21	47.718002256	-122.247487279	141.0	15.0		
T	2016-02-11 11:25:22	47.717998652	-122.247483674	141.0	15.0		
T	2016-02-11 11:25:23	47.717993539	-122.247483423	141.0	15.0		
T	2016-02-11 11:25:24	47.717988677	-122.247479148	141.0	15.0		
T	2016-02-11 11:25:25	47.717987671	-122.247481076	141.0	15.0		
T	2016-02-11 11:25:26	47.717987169	-122.247485183	141.0	15.0		
T	2016-02-11 11:25:27	47.717988677	-122.247492727	141.0	15.0		
T	2016-02-11 11:25:28	47.717989851	-122.247498343	141.0	15.0		
T	2016-02-11 11:25:29	47.717991527	-122.247503372	141.0	15.0		
T	2016-02-11 11:25:30	47.717997814	-122.247511754	141.2	15.0		
T	2016-02-11 11:25:31	47.718005190	-122.247521980	141.2	15.0		
T	2016-02-11 11:25:32	47.718011392	-122.247531284	141.2	15.0		
T	2016-02-11 11:25:33	47.718015835	-122.247539414	141.2	15.0		
T	2016-02-11 11:25:34	47.718024049	-122.247549221	141.2	15.0		
T	2016-02-11 11:25:35	47.718024720	-122.247553328	141.4	15.0		
T	2016-02-11 11:25:36	47.718022792	-122.247560872	141.4	15.0		
T	2016-02-11 11:25:37	47.718022289	-122.247568918	141.4	15.0		
T	2016-02-11 11:25:38	47.718026564	-122.247565063	141.4	15.0		
T	2016-02-11 11:25:39	47.718049027	-122.247524997	141.4	15.0		
T	2016-02-11 11:25:40	47.718057996	-122.247518040	141.4	15.0		
T	2016-02-11 11:25:41	47.718063276	-122.247514687	141.0	15.0		
T	2016-02-11 11:25:42	47.718061516	-122.247504462	141.0	15.0		
T	2016-02-11 11:25:43	47.718060175	-122.247497505	141.0	15.0		
T	2016-02-11 11:25:44	47.718061097	-122.247499935	141.0	15.0		
T	2016-02-11 11:25:45	47.718065120	-122.247508820	141.0	15.0		
T	2016-02-11 11:25:46	47.718066294	-122.247515190	141.0	15.0		
T	2016-02-11 11:25:47	47.718066797	-122.247524243	141.0	15.0		
T	2016-02-11 11:25:48	47.718068054	-122.247535810	141.0	15.0		
T	2016-02-11 11:25:49	47.718068724	-122.247547125	141.4	15.0		
T	2016-02-11 11:25:50	47.718070149	-122.247555926	141.4	15.0		
T	2016-02-11 11:25:51	47.718065372	-122.247549389	141.2	15.0		
T	2016-02-11 11:25:52	47.718059001	-122.247540168	141.2	15.0		
T	2016-02-11 11:25:53	47.718049362	-122.247521644	141.2	15.0		
T	2016-02-11 11:25:54	47.718040310	-122.247502282	141.2	15.0		
T	2016-02-11 11:25:55	47.718031174	-122.247485938	141.2	15.0		
T	2016-02-11 11:25:56	47.718028324	-122.247484513	141.2	15.0		
T	2016-02-11 11:25:57	47.718025139	-122.247477304	141.2	15.0		
T	2016-02-11 11:25:58	47.718017679	-122.247454002	141.2	15.0		
T	2016-02-11 11:25:59	47.718018265	-122.247441597	141.2	15.0		
T	2016-02-11 11:26:00	47.718016505	-122.247426761	141.4	15.0		
T	2016-02-11 11:26:01	47.718016505	-122.247426761	141.4	15.0		
T	2016-02-11 11:26:02	47.718018349	-122.247395245	141.4	15.0		
T	2016-02-11 11:26:03	47.718020529	-122.247367417	141.2	15.0		
T	2016-02-11 11:26:04	47.718022959	-122.247342272	141.2	15.0		
T	2016-02-11 11:26:05	47.718027821	-122.247297512	141.4	15.0		
T	2016-02-11 11:26:06	47.718031593	-122.247256022	141.4	15.0		
T	2016-02-11 11:26:07	47.718032431	-122.247234564	141.4	15.0		
T	2016-02-11 11:26:08	47.718031509	-122.247212688	141.4	15.0		
T	2016-02-11 11:26:09	47.718034694	-122.247199109	141.4	15.0		
T	2016-02-11 11:26:10	47.718038298	-122.247207742	141.4	15.0		
T	2016-02-11 11:26:11	47.718040058	-122.247208245	141.2	15.0		
T	2016-02-11 11:26:12	47.718050284	-122.247229703	141.2	15.0		
T	2016-02-11 11:26:13	47.718054811	-122.247234648	141.2	15.0		
T	2016-02-11 11:26:14	47.718060762	-122.247240515	141.2	15.0		
T	2016-02-11 11:26:15	47.718070988	-122.247258704	141.2	15.0		
T	2016-02-11 11:26:16	47.718073921	-122.247259123	141.2	15.0		
T	2016-02-11 11:26:17	47.718071993	-122.247249652	141.2	15.0		
T	2016-02-11 11:26:18	47.718066461	-122.247228194	141.2	15.0		
T	2016-02-11 11:26:19	47.718065036	-122.247228362	141.2	15.0		
T	2016-02-11 11:26:20	47.718060594	-122.247221991	141.2	15.0		
T	2016-02-11 11:26:21	47.718055062	-122.247211849	141.4	15.0		
T	2016-02-11 11:26:22	47.718051123	-122.247199863	141.4	15.0		
T	2016-02-11 11:26:23	47.718021451	-122.247213945	141.4	15.0		
T	2016-02-11 11:26:24	47.718015416	-122.247203467	141.4	15.0		
T	2016-02-11 11:26:25	47.718001502	-122.247201037	141.4	15.0		
T	2016-02-11 11:26:26	47.717989935	-122.247196762	141.4	15.0		
T	2016-02-11 11:26:27	47.717981972	-122.247193409	141.4	15.0		
T	2016-02-11 11:26:28	47.717978954	-122.247189134	141.4	15.0		
T	2016-02-11 11:26:29	47.717971662	-122.247185530	141.4	15.0		
T	2016-02-11 11:26:30	47.717962861	-122.247180166	141.4	15.0		
T	2016-02-11 11:26:31	47.717953809	-122.247173628	141.4	15.0		
T	2016-02-11 11:26:32	47.717941822	-122.247182848	141.4	15.0		
T	2016-02-11 11:26:33	47.717938051	-122.247177735	141.4	15.0		
T	2016-02-11 11:26:34	47.717922460	-122.247197516	141.4	15.0		
T	2016-02-11 11:26:35	47.717911983	-122.247200450	141.4	15.0		
T	2016-02-11 11:26:36	47.717903685	-122.247202629	141.4	15.0		
T	2016-02-11 11:26:37	47.717904523	-122.247198690	141.4	15.0		
T	2016-02-11 11:26:38	47.717905948	-122.247194918	141.4	15.0		
T	2016-02-11 11:26:39	47.717892956	-122.247217381	141.4	15.0		
T	2016-02-11 11:26:40	47.717876611	-122.247246802	141.4	15.0		
T	2016-02-11 11:26:41	47.717867475	-122.247255519	141.4	15.0		
T	2016-02-11 11:26:42	47.717872085	-122.247267421	141.4	15.0		
T	2016-02-11 11:26:43	47.717869068	-122.247276641	141.4	15.0		
T	2016-02-11 11:26:44	47.717865715	-122.247286029	141.4	15.0		
T	2016-02-11 11:26:45	47.717861775	-122.247287119	141.4	15.0		
T	2016-02-11 11:26:46	47.717860099	-122.247289466	141.4	15.0		
T	2016-02-11 11:26:47	47.717860099	-122.247289466	141.4	15.0		
T	2016-02-11 11:26:48	47.717862446	-122.247285694	141.4	15.0		
T	2016-02-11 11:26:49	47.717862278	-122.247278653	141.4	15.0		
T	2016-02-11 11:26:50	47.717866888	-122.247288963	141.4	15.0		
T	2016-02-11 11:26:51	47.717877785	-122.247282257	141.4	15.0		
T	2016-02-11 11:26:52	47.717889436	-122.247278569	141.4	15.0		
T	2016-02-11 11:26:53	47.717898740	-122.247248897	141.4	15.0		
T	2016-02-11 11:26:54	47.717907373	-122.247220734	141.0	15.0		
T	2016-02-11 11:26:55	47.717916928	-122.247198774	141.0	15.0		
